osmid,highway,lanes,name,oneway,reversed,length,speed_kph,travel_time,maxspeed,ref,geometry,width,bridge,junction,access,tunnel,edge_id,qualitativeLikelihood_high,probabilityOfOccurrence_high,returnPeriod_high,magnitudeOrIntensity_high,flooded_high,qualitativeLikelihood_medium,probabilityOfOccurrence_medium,returnPeriod_medium,magnitudeOrIntensity_medium,flooded_medium
"[842383400, 29104419, 978064276, 978064277]",tertiary,2,Arnulfstraße,False,False,267.272957614719,50.0,19.243652948259772,50,,"LINESTRING (6.639703 49.738274, 6.6396346 49.738214, 6.6394298 49.7380193, 6.6393351 49.7379053, 6.6392922 49.7378372, 6.639234 49.7377228, 6.639201 49.73762, 6.6391891 49.7375034, 6.6391758 49.7373718, 6.6391595 49.7373229, 6.6391152 49.7372757, 6.6389922 49.7372048, 6.6378823 49.7368058, 6.6378553 49.7367961, 6.6374837 49.7366583, 6.6373598 49.7366238)",,,,,,"[842383400, 29104419, 978064276, 978064277]",,,,,False,,,,,False
842383401,tertiary,1,Arnulfstraße,True,False,47.013256511958836,50.0,3.3849544688610367,50,,"LINESTRING (6.639703 49.738274, 6.6398212 49.7383254, 6.6399828 49.7384602, 6.6401148 49.7385958)",,,,,,842383401,,,,,False,,,,,False
18816123,tertiary,2,Auf der Weismark,False,True,32.26125573884276,50.0,2.3228104131966787,50,,"LINESTRING (6.6373598 49.7366238, 6.6374352 49.7365162, 6.6374531 49.7364903, 6.6375404 49.7363582)",,,,,,18816123,,,,,False,,,,,False
"[39610823, 18816107, 972294421, 972294422, 29347097]",tertiary,2,"['Auf der Weismark', 'Aulbrücke', 'Aulstraße']",False,False,239.34919174760628,40.0,21.541427257284564,"['30', '50']",,"LINESTRING (6.6373598 49.7366238, 6.637215 49.7368497, 6.636807 49.7374649, 6.6367145 49.7376014, 6.6366323 49.7376799, 6.6365212 49.7377312, 6.6363451 49.7377839, 6.6360636 49.7378722, 6.6359137 49.7379193, 6.6357714 49.7379651, 6.6357543 49.7379687, 6.6354454 49.738072, 6.6353974 49.7380983, 6.6352982 49.7381635)",,yes,,,,"[39610823, 18816107, 972294421, 972294422, 29347097]",,,,,False,,,,,False
18815973,residential,,De-Nys-Straße,False,False,120.23301113998218,33.612927756653995,12.877153791467967,,,"LINESTRING (6.642702 49.7424007, 6.6426496 49.7423617, 6.6426048 49.7423261, 6.6425535 49.7422905, 6.64244 49.7422265, 6.6421997 49.74208, 6.6417086 49.7418215, 6.6416598 49.7417922, 6.6416161 49.7417614, 6.6415604 49.7417101, 6.6415162 49.741649)",,,,,,18815973,,,,,False,,,,,False
23841456,tertiary,2,Wisportstraße,False,False,153.01936347621043,50.0,11.017394170287151,50,,"LINESTRING (6.642702 49.7424007, 6.6421944 49.7426227, 6.641849 49.7427681, 6.6417791 49.7427977, 6.6417384 49.7428153, 6.6417196 49.7428235, 6.6412222 49.7430252, 6.6410958 49.743075, 6.6409891 49.7431169, 6.6409142 49.743148)",,,,,,23841456,,,,,False,,,,,False
185038852,living_street,,Rotbachstraße,False,False,66.02118140027612,19.625,12.11089187470033,,,"LINESTRING (6.6415162 49.741649, 6.6414731 49.741658, 6.6410722 49.7417641, 6.6409078 49.7418089, 6.6407037 49.7419149)",,,,,,185038852,,,,,False,,,,,False
18816107,tertiary,,Aulstraße,False,False,115.9665089428152,50.0,8.349588643882695,50,,"LINESTRING (6.6343053 49.7388363, 6.6341255 49.7388725, 6.6338901 49.7388678, 6.6337115 49.7388443, 6.6335306 49.7388121, 6.633297 49.738775, 6.6330969 49.7387629, 6.6327198 49.7387837)",,,,,,18816107,,,,,False,,,,,False
23383266,residential,,Ludolfstraße,False,True,98.31803929702045,33.612927756653995,10.530024163075378,,,"LINESTRING (6.6343053 49.7388363, 6.6344136 49.7389629, 6.6345506 49.7392142, 6.6347939 49.7396604)",,,,,,23383266,,,,,False,,,,,False
"[723582528, 31364346, 468406355]",secondary,"['2', '3']",Ruwerer Straße,False,False,733.4046245146003,50.0,52.80513296505123,50,L 145,"LINESTRING (6.7076996 49.7826583, 6.7076311 49.7826013, 6.7075372 49.7825344, 6.7074652 49.7824972, 6.7074053 49.7824763, 6.7072676 49.7824399, 6.7070929 49.7824148, 6.7070182 49.7824059, 6.706956 49.7823967, 6.7062813 49.7823155, 6.7062033 49.7823057, 6.7059673 49.7822543, 6.705327 49.7820776, 6.7050476 49.7819742, 6.704743 49.7818305, 6.7044455 49.7816688, 6.7034845 49.7810252, 6.7021437 49.7801689, 6.7016396 49.779847, 6.7001993 49.7789715, 6.7000555 49.7788796, 6.6999435 49.7788211, 6.6998443 49.7787843, 6.699734 49.7787579)",,,,,,"[723582528, 31364346, 468406355]",high,0.1,10.0,,True,medium,0.01,100.0,,True
"[1393192233, 23617678]",secondary,,Ruwerer Straße,False,True,33.51520491381155,30.0,4.0218245896573865,30,L 145,"LINESTRING (6.7076996 49.7826583, 6.707902 49.7828521, 6.7079533 49.7829111)",,,,,,"[1393192233, 23617678]",high,0.1,10.0,,True,medium,0.01,100.0,,True
6073379,secondary,2,Saarstraße,False,False,151.30434154527885,30.0,18.156520985433463,30,,"LINESTRING (6.6355218 49.7465425, 6.6354796 49.746455, 6.6352916 49.7460715, 6.6352158 49.7459167, 6.6350818 49.745635, 6.635029 49.7455263, 6.6349733 49.7454116, 6.6348919 49.7452441)",,,,,,6073379,,,,,False,medium,0.01,100.0,,True
19436527,residential,,Nikolausstraße,False,False,187.42310173614382,30.0,22.49077220833726,30,,"LINESTRING (6.6355218 49.7465425, 6.6354506 49.7465575, 6.6350572 49.7466368, 6.6347487 49.7466923, 6.6341413 49.7468061, 6.6341072 49.7468125, 6.6330793 49.7469989, 6.633016 49.7470104)",,,,,,19436527,,,,,False,,,,,False
"[19564626, 19564628]",residential,,"['Löwenbrückener Straße', 'Leostraße']",False,"[False, True]",347.5989135854199,30.0,41.71186963025039,30,,"LINESTRING (6.6355218 49.7465425, 6.6355842 49.7465315, 6.6363868 49.7463789, 6.6379428 49.7460831, 6.6379228 49.7460554, 6.6377928 49.7458758, 6.6375529 49.7456918, 6.6370811 49.7453584, 6.6367395 49.7452114, 6.636683 49.7451874, 6.6365491 49.7450919, 6.6364061 49.7449913)",,,,,,"[19564626, 19564628]",high,0.1,10.0,,True,medium,0.01,100.0,,True
19437314,residential,,Gilbertstraße,False,False,102.47037977009091,30.0,12.296445572410908,30,,"LINESTRING (6.6293658 49.7493239, 6.6294459 49.749311, 6.630353 49.7491478, 6.6306714 49.7490968, 6.6307417 49.7490818)",,,,,,19437314,,,,,False,,,,,False
19789478,residential,,Speestraße,False,True,169.94098629814906,30.0,20.392918355777887,30,,"LINESTRING (6.6293658 49.7493239, 6.6293549 49.7492895, 6.6292575 49.748812, 6.6291482 49.7483085, 6.6290936 49.7480567, 6.6290322 49.747811)",,,,,,19789478,,,,,False,,,,,False
1227329480,residential,,Gilbertstraße,False,False,36.84126991689433,30.0,4.42095239002732,30,,"LINESTRING (6.6280194 49.7495272, 6.6282 49.7495047, 6.6283257 49.749489, 6.6285227 49.7494638)",,,,,,1227329480,,,,,False,,,,,False
253431981,residential,2,Gilbertstraße,False,False,110.42985445311524,30.0,13.251582534373828,30,,"LINESTRING (6.6307417 49.7490818, 6.6308209 49.7490659, 6.6310827 49.7490097, 6.6312572 49.7489752, 6.6315244 49.7489224, 6.6322055 49.7487791)",,,,,,253431981,,,,,False,,,,,False
316188160,residential,2,Friedrich-Wilhelm-Straße,False,True,177.4046494167938,30.0,21.288557930015255,30,,"LINESTRING (6.6307417 49.7490818, 6.6307272 49.7490471, 6.6305566 49.7486401, 6.6305378 49.7485914, 6.6303943 49.7482798, 6.6302053 49.7479374, 6.6301896 49.7479114, 6.6300178 49.747628, 6.6299816 49.7475655)",,,,,,316188160,,,,,False,,,,,False
23514429,residential,,Nikolausstraße,False,True,192.55162591995216,30.0,23.106195110394257,30,,"LINESTRING (6.6299816 49.7475655, 6.6300888 49.7475452, 6.6309889 49.7473746, 6.6312239 49.7473287, 6.6324961 49.7471011, 6.6325584 49.74709)",,,,,,23514429,,,,,False,,,,,False
19428685,residential,1,Gilbertstraße,True,False,166.23547900232236,30.0,19.948257480278684,30,,"LINESTRING (6.6344136 49.7483326, 6.6343665 49.7483416, 6.6328309 49.7486537, 6.6324805 49.7487238, 6.6322055 49.7487791)",5,,,,,19428685,,,,,False,,,,,False
19570618,residential,,Eberhardstraße,True,False,142.43636988721133,30.0,17.092364386465363,30,,"LINESTRING (6.6344136 49.7483326, 6.6344031 49.748309, 6.6343481 49.7481803, 6.6343025 49.7480962, 6.6342186 49.7480121, 6.633269 49.7473083)",,,,,,19570618,,,,,False,,,,,False
19570619,residential,,Eberhardstraße,True,False,198.5898545830961,30.0,23.830782549971534,30,,"LINESTRING (6.6344136 49.7483326, 6.634431 49.7483724, 6.6349083 49.7494462, 6.6350088 49.7496677, 6.6351595 49.7500029, 6.6351773 49.750049)",,,,,,19570619,,,,,False,,,,,False
"[23382339, 45510643]",secondary,2,Südallee,True,False,111.32769683609156,50.0,8.015594172198593,50,L 143,"LINESTRING (6.629784 49.7507482, 6.6300488 49.7507076, 6.6300977 49.7507017, 6.6311574 49.7505748, 6.6312057 49.750569, 6.6313049 49.7505575)",,,,,,"[23382339, 45510643]",,,,,False,,,,,False
19428690,residential,,Bäderstraße,True,False,173.6278383964435,30.0,20.83534060757322,30,,"LINESTRING (6.6285227 49.7494638, 6.6292284 49.7498726, 6.6293096 49.7499454, 6.6295233 49.750303, 6.6297708 49.7507239, 6.629784 49.7507482)",,,,,,19428690,,,,,False,,,,,False
19575304,residential,,Gilbertstraße,True,False,134.43575705036082,30.0,16.132290846043297,30,,"LINESTRING (6.6362142 49.748004, 6.636139 49.7480174, 6.6352356 49.7481776, 6.6344455 49.7483268, 6.6344136 49.7483326)",,,,,,19575304,,,,,False,,,,,False
19789043,residential,,Gerberstraße,False,False,122.9080365390179,30.0,14.748964384682148,30,,"LINESTRING (6.6362142 49.748004, 6.6362879 49.7479946, 6.6365582 49.74796, 6.636866 49.7479604, 6.6370028 49.7479595, 6.6379136 49.7480185)",,,,,,19789043,,,,,False,,,,,False
19459848,residential,,Lavenstraße,False,True,153.7687544256199,30.0,18.45225053107439,30,,"LINESTRING (6.6303459 49.7459332, 6.630367 49.7459708, 6.6306703 49.7464675, 6.6307227 49.7465197, 6.6308306 49.7465187, 6.631498 49.7463868, 6.6317404 49.746315, 6.6318159 49.7462926)",,,,,,19459848,,,,,False,medium,0.01,100.0,,True
1158677773,residential,,Saarbrücker Straße,False,False,11.615951012085047,30.0,1.3939141214502055,30,,"LINESTRING (6.6303459 49.7459332, 6.6303894 49.7459231, 6.630498 49.7458978)",,,,,,1158677773,,,,,False,medium,0.01,100.0,,True
"[648220506, 19459851]",residential,,Krausstraße,True,False,150.68825626938076,30.0,18.082590752325693,30,,"LINESTRING (6.631344 49.7457569, 6.6313356 49.7457268, 6.6312427 49.7454276, 6.6311333 49.7451351, 6.6310957 49.7450094, 6.6310712 49.7448925, 6.6310831 49.7447465, 6.6310814 49.7445788, 6.6310813 49.7445716, 6.6310235 49.7445202, 6.6308911 49.7445002)",,,,,,"[648220506, 19459851]",high,0.1,10.0,,True,medium,0.01,100.0,,True
19564624,residential,,Zellstraße,False,False,69.92454821423587,30.0,8.390945785708304,30,,"LINESTRING (6.631344 49.7457569, 6.6313539 49.7457935, 6.6314178 49.7459393, 6.6314895 49.7460365, 6.631552 49.7460985, 6.6316878 49.7462043, 6.6318159 49.7462926)",,,,,,19564624,,,,,False,medium,0.01,100.0,,True
23555110,residential,,Saarbrücker Straße,False,False,137.57828158338725,30.0,16.50939379000647,30,,"LINESTRING (6.631344 49.7457569, 6.6314083 49.7457472, 6.6321191 49.7456401, 6.6332127 49.7454874)",,,,,,23555110,high,0.1,10.0,,True,medium,0.01,100.0,,True
19459847,residential,,Hommerstraße,False,True,41.413008516069205,30.0,4.969561021928304,30,,"LINESTRING (6.6334832 49.7454486, 6.6334824 49.745491, 6.6332562 49.7457869)",,,,,,19459847,high,0.1,10.0,,True,medium,0.01,100.0,,True
23514430,residential,,Nikolausstraße,False,False,34.049195792235125,30.0,4.085903495068215,30,,"LINESTRING (6.633016 49.7470104, 6.632956 49.7470208, 6.6326165 49.7470799, 6.6325584 49.74709)",7,,,,,23514430,,,,,False,,,,,False
403830511,residential,,Eberhardstraße,False,True,18.607234355715818,30.0,2.232868122685898,30,,"LINESTRING (6.633016 49.7470104, 6.6330329 49.7470484, 6.6330866 49.7471714)",6,,,,,403830511,,,,,False,,,,,False
418491187,residential,,Zellstraße,False,False,105.61558103818855,30.0,12.673869724582627,30,,"LINESTRING (6.6318159 49.7462926, 6.6320408 49.7464331, 6.632196 49.7465437, 6.6323029 49.7466616, 6.6324072 49.7467793, 6.6324902 49.7469225, 6.6325444 49.7470557, 6.6325584 49.74709)",8,,,,,418491187,,,,,False,,,,,False
1032591276,unclassified,,Diedenhofener Straße,False,True,32.54692992382695,50.0,2.343378954515541,50,,"LINESTRING (6.6152399 49.7286457, 6.6148865 49.7288287)",,,,,,1032591276,,,,,False,medium,0.01,100.0,,True
19459858,unclassified,,Diedenhofener Straße,False,False,162.36426608661904,50.0,11.690227158236572,50,,"LINESTRING (6.6152399 49.7286457, 6.6155119 49.7284807, 6.6158713 49.7282406, 6.6160577 49.7281142, 6.6163989 49.727883, 6.6166233 49.7277493, 6.6168504 49.7276232)",7,,,,,19459858,,,,,False,medium,0.01,100.0,,True
1032591278,unclassified,,Diedenhofener Straße,True,False,22.24003400400344,50.0,1.601282448288248,50,,"LINESTRING (6.6152399 49.7286457, 6.6151898 49.7286431, 6.6151422 49.7286297, 6.6150811 49.7286041, 6.6150342 49.7285763, 6.6149913 49.7285399)",,,,,,1032591278,,,,,False,medium,0.01,100.0,,True
"[383940072, 32471870]",unclassified,3,Diedenhofener Straße,False,True,328.0480935903345,30.0,39.36577123084014,30,,"LINESTRING (6.6110201 49.7254024, 6.6111454 49.7254947, 6.6113311 49.7256272, 6.6115022 49.7257482, 6.6116014 49.7258151, 6.6116887 49.7258741, 6.6118254 49.7259664, 6.6119102 49.7260236, 6.6120063 49.7260885, 6.6121281 49.726175, 6.6121712 49.7262071, 6.6122597 49.7262761, 6.613127 49.7269178, 6.6134682 49.7271817, 6.6137227 49.7273929, 6.6139422 49.7275741, 6.6140076 49.7276305)",,,,,,"[383940072, 32471870]",,,,,False,medium,0.01,100.0,,True
"[30192360, 158064845, 279790772, 564970317]",unclassified,,Markusberg,False,False,205.43026766843664,47.53488372093023,15.558026142404106,,,"LINESTRING (6.6088171 49.7536454, 6.608661 49.7536605, 6.6084288 49.753649, 6.6080716 49.753552, 6.6079179 49.7534922, 6.6066117 49.7530618, 6.6064163 49.7530405, 6.6061872 49.7530809)","['4', '3.4', '7']",,,,,"[30192360, 158064845, 279790772, 564970317]",,,,,False,,,,,False
"[31893248, 154534129, 58833274, 248540260]",residential,,Markusberg,False,"[False, True]",815.0211323124181,33.612927756653995,87.29010747193473,,,"LINESTRING (6.6088171 49.7536454, 6.6089156 49.7535067, 6.6091219 49.7533339, 6.6094094 49.7531013, 6.609687 49.752889, 6.6098319 49.75279, 6.6100429 49.7527005, 6.610289 49.7526273, 6.6104613 49.7526044, 6.6106147 49.7526041, 6.6107439 49.7526359, 6.6109229 49.7527045, 6.6110906 49.7528326, 6.6113433 49.7530086, 6.6115546 49.7531043, 6.6117418 49.7531428, 6.611948 49.7531772, 6.6121047 49.7531928, 6.6121483 49.7531879, 6.6121875 49.753168, 6.6121753 49.7531305, 6.6121292 49.7530775, 6.6120226 49.7529079, 6.6119799 49.7528318, 6.61193 49.7527256, 6.6119094 49.7525931, 6.6119651 49.7525308, 6.6120172 49.7525115, 6.6120658 49.7525142, 6.6121267 49.7525674, 6.6121773 49.7526334, 6.6122997 49.7527517, 6.6126142 49.7529031, 6.6127761 49.7529768, 6.6129271 49.7530224, 6.6130862 49.7530627, 6.6133143 49.7530468, 6.6134341 49.7530425, 6.6136047 49.7530616, 6.6139772 49.7531337, 6.614482 49.7532579, 6.6145598 49.7532929, 6.6145926 49.7533076, 6.6147173 49.7533998, 6.6148012 49.753492, 6.6148485 49.753544, 6.6149782 49.7536521, 6.6152538 49.7537677, 6.6155639 49.753898, 6.6156082 49.7539181, 6.6157067 49.7539627, 6.6157543 49.7540401, 6.6158068 49.7541885, 6.6158761 49.7543052, 6.6160293 49.7545054, 6.6160994 49.7545922, 6.6161499 49.7546156, 6.6161765 49.7546305, 6.6162977 49.7546403)",,,,,,"[31893248, 154534129, 58833274, 248540260]",,,,,False,,,,,False
154702993,residential,,Markusberg,False,True,635.7240353659195,30.0,76.28688424391034,30,,"LINESTRING (6.6088171 49.7536454, 6.6090189 49.7536271, 6.6091718 49.7535524, 6.6094409 49.7534392, 6.6095174 49.7534121, 6.6097077 49.7534031, 6.6099183 49.7534259, 6.6100211 49.7534654, 6.6101099 49.7535087, 6.6109277 49.7540225, 6.6113458 49.7542771, 6.611635 49.7545233, 6.6118351 49.7547154, 6.6122211 49.7552178, 6.6124191 49.7554492, 6.6126778 49.7556781, 6.61276 49.7557521, 6.6128206 49.7558066, 6.6130309 49.7559949, 6.6133021 49.7561872, 6.6133888 49.7562469, 6.6135254 49.7563243, 6.6137612 49.756458, 6.6140596 49.7565787, 6.6143567 49.7567004, 6.6149271 49.7569001, 6.615004 49.7569401, 6.615042 49.7569715)",3.2,,,,,154702993,,,,,False,,,,,False
"[154702988, 23031334]",residential,2,Hornstraße,False,True,192.734672406927,50.0,13.876896413298743,50,,"LINESTRING (6.6221182 49.7527138, 6.6221469 49.7528234, 6.6221865 49.7529639, 6.6224078 49.7537999, 6.6225063 49.7541614, 6.6225603 49.7543741, 6.6225811 49.7544208)",,,,,,"[154702988, 23031334]",,,,,False,,,,,False
"[44180250, 564970315]",residential,2,Hornstraße,False,False,117.39267049031952,50.0,8.452272275303006,50,,"LINESTRING (6.6221182 49.7527138, 6.6220258 49.752402, 6.6219853 49.7522866, 6.6217133 49.7518044, 6.62168 49.7517405, 6.6216727 49.7517202, 6.621668 49.751702)",,,,,,"[44180250, 564970315]",,,,,False,,,,,False
"[27675688, 1289197353]",residential,,Hohensteinstraße,False,False,123.70465832200708,30.0,14.84455899864085,30,,"LINESTRING (6.6221182 49.7527138, 6.6220478 49.7527222, 6.6218421 49.7527466, 6.6216581 49.7527668, 6.621462 49.7528217, 6.6211287 49.7529553, 6.6209484 49.7530132, 6.6205258 49.7531078)",4,,,,,"[27675688, 1289197353]",,,,,False,,,,,False
27622323,residential,,Römerstraße,False,False,184.28298910278218,33.612927756653995,19.73701206788468,,,"LINESTRING (6.6265204 49.7649907, 6.6264906 49.7650455, 6.6262693 49.7651429, 6.6259174 49.7653, 6.6255255 49.7654928, 6.6252658 49.7656749, 6.6251345 49.7658593, 6.6250309 49.7660121, 6.6250221 49.7660956, 6.6250478 49.7662128, 6.6250443 49.7662249)",4,,,,,27622323,,,,,False,,,,,False
"[28981170, 28981171, 936108524]",residential,,Römerstraße,False,"[False, True]",508.39783876896144,30.0,61.007740652275366,30,,"LINESTRING (6.6265204 49.7649907, 6.6265953 49.7649775, 6.6266309 49.7649482, 6.6266631 49.7649217, 6.6267416 49.7648453, 6.6270528 49.764212, 6.6272487 49.7638316, 6.6271682 49.7637176, 6.6270312 49.7635763, 6.6268373 49.7634164, 6.6266205 49.7632577, 6.6263724 49.7631051, 6.6260432 49.7629577, 6.6259198 49.7629068, 6.6258037 49.7628589, 6.6255386 49.7627331, 6.625321 49.7625884, 6.6251565 49.762418, 6.6248401 49.7620429, 6.624655 49.7618163, 6.6245761 49.7616777, 6.6245252 49.7615642, 6.6245006 49.7614438, 6.6245051 49.7613407, 6.6245361 49.7612506, 6.6245503 49.7612091)",4.9,,,,,"[28981170, 28981171, 936108524]",,,,,False,,,,,False
"[248634496, 154574758, 279790783]",residential,,Auf der Jüngt,False,True,472.5401439443115,30.0,56.70481727331739,30,,"LINESTRING (6.6265204 49.7649907, 6.6261541 49.7648958, 6.6254667 49.7646809, 6.6254193 49.7646664, 6.6252963 49.7646421, 6.6249872 49.7645825, 6.6248072 49.7645468, 6.6246165 49.7645516, 6.6240432 49.764565, 6.6232718 49.7645817, 6.6230136 49.7645883, 6.6228231 49.7645308, 6.6227646 49.7644962, 6.6226928 49.7644357, 6.6223781 49.7641315, 6.6221484 49.7639619, 6.6208613 49.7633359)","['4.7', '4', '4.5']",,,,,"[248634496, 154574758, 279790783]",,,,,False,,,,,False
"[24252387, 24252388, 1286809359, 1286809360, 1286809361, 19603261]",residential,,Hawstraße,False,False,322.9220925422056,30.0,38.75065110506467,30,,"LINESTRING (6.6338256 49.7429794, 6.6338934 49.7429662, 6.6344454 49.7428668, 6.6344921 49.7428585, 6.6351297 49.7427436, 6.6352609 49.7427214, 6.6352977 49.7427155, 6.635402 49.7426988, 6.6356366 49.7426712, 6.6358627 49.7426436, 6.635976 49.7426298, 6.6360582 49.742604, 6.6361378 49.7425641, 6.6361872 49.7425093, 6.6362066 49.7423142, 6.6362072 49.7422215, 6.6362081 49.742067, 6.6362199 49.741629, 6.6362268 49.7413902, 6.636223 49.7412563, 6.6362222 49.7412273)",,,,,,"[24252387, 24252388, 1286809359, 1286809360, 1286809361, 19603261]",,,,,False,medium,0.01,100.0,,True
391065028,secondary,2,Saarstraße,False,False,123.58469275867361,30.0,14.830163131040832,30,,"LINESTRING (6.6338256 49.7429794, 6.633793 49.7429078, 6.6337613 49.7428407, 6.6335917 49.7425085, 6.6334377 49.7421772, 6.6334266 49.7421516, 6.6334157 49.7421278, 6.6333309 49.7419465, 6.6333151 49.7419182)",,,,,,391065028,,,,,False,,,,,False
"[23841457, 24252386, 160207807]",tertiary,2,Im Hopfengarten,False,False,58.42943544550889,30.0,7.011532253461067,30,,"LINESTRING (6.636404 49.7447408, 6.6365205 49.7447063, 6.6365558 49.7446958, 6.636685 49.7446486, 6.636844 49.7445928, 6.6368548 49.744589, 6.6368617 49.7445866, 6.6369823 49.7445477, 6.6371309 49.7445062)",,,,,,"[23841457, 24252386, 160207807]",high,0.1,10.0,,True,medium,0.01,100.0,,True
388025495,tertiary,,Leoplatz,True,False,13.093088190276879,42.33796296296296,1.1133062194378678,,,"LINESTRING (6.636404 49.7447408, 6.6364101 49.7447699, 6.6364029 49.744799, 6.6363829 49.7448255, 6.6363518 49.744847)",,,,,,388025495,high,0.1,10.0,,True,medium,0.01,100.0,,True
540487717,residential,,Leostraße,True,False,16.513002723721502,33.612927756653995,1.7685698263409784,,,"LINESTRING (6.6363518 49.744847, 6.6363727 49.7449026, 6.6364061 49.7449913)",,,,,,540487717,high,0.1,10.0,,True,medium,0.01,100.0,,True
"[333295889, 19564615]",tertiary,"['2', '3']",Hohenzollernstraße,False,False,98.80219220798125,42.33796296296296,8.401157426017082,,,"LINESTRING (6.636104 49.7447899, 6.6356856 49.7448138, 6.6354751 49.7448288, 6.6354487 49.7448307, 6.6352815 49.744851, 6.6351482 49.7448673, 6.6349013 49.7448976, 6.6348613 49.7449033, 6.6347455 49.7449199)",,,,,,"[333295889, 19564615]",high,0.1,10.0,,True,medium,0.01,100.0,,True
