u,v,key,osmid,highway,lanes,name,oneway,reversed,length,speed_kph,travel_time,maxspeed,ref,geometry,width,bridge,junction,access,tunnel,elevation_avg,dist_to_river_avg,qualitativeLikelihood_high,probabilityOfOccurrence_high,returnPeriod_high,magnitudeOrIntensity_high,flooded_high,qualitativeLikelihood_medium,probabilityOfOccurrence_medium,returnPeriod_medium,magnitudeOrIntensity_medium,flooded_medium,not_flooded,cell_id,rain_3d,rain_7d,soil_moistutre
20833780,1405790813,0,"[45547001, 315151874, 45547069, 113858439]",secondary,"['1', '2']",,True,False,176.71846284569958,50.0,12.723729324890371,50,L 145,"LINESTRING (6.6435346 49.7485514, 6.6435631 49.7486246, 6.6435745 49.7486778, 6.6435896 49.7487324, 6.6436527 49.7489552, 6.6437726 49.749378, 6.6438009 49.749587, 6.6438204 49.7497755, 6.6438306 49.7499094, 6.6438335 49.7499468, 6.6438647 49.7501237)",,yes,,,,145.5,0.017630275658479737,,,,,0,,,,,0,1,cell_9_4,78.69999694824219,78.69999694824219,
20833781,20833782,0,"[509810521, 327810021, 113858413]",secondary,2,,True,False,51.38659737593095,50.0,3.6998350110670284,50,L 143,"LINESTRING (6.6433862 49.7486823, 6.6433556 49.7487248, 6.6433245 49.7487625, 6.6432836 49.7488018, 6.6432333 49.7488401, 6.6431771 49.7488746, 6.643096 49.7489119, 6.6430604 49.7489265, 6.643019 49.7489417, 6.6429627 49.7489597, 6.6428744 49.7489838)",,yes,,,,144.5,0.01713729335966184,,,,,0,,,,,0,1,cell_9_4,78.69999694824219,78.69999694824219,
20833782,130518145,0,4956001,secondary,2,Kaiserstraße,True,False,22.5863835021607,50.0,1.6262196121555705,50,L 143,"LINESTRING (6.6428744 49.7489838, 6.6427198 49.7490131, 6.6425701 49.7490343)",,,,,,143.0,0.016706755810321484,,,,,0,,,,,0,1,cell_9_4,78.69999694824219,78.69999694824219,
20833782,20833784,0,"[5583928, 327784632, 327810022]",secondary,2,,True,False,63.345913113300625,50.0,4.560905744157645,50,L 145,"LINESTRING (6.6428744 49.7489838, 6.6428036 49.7489436, 6.6427263 49.7488989, 6.6426541 49.7488482, 6.6425963 49.7487964, 6.6425429 49.7487315, 6.6425285 49.7487048, 6.6425196 49.748679, 6.6425128 49.7486523, 6.6425036 49.7486109, 6.6425052 49.748499)",,,,,,142.5,0.0167048603132936,,,,,0,,,,,0,1,cell_9_4,78.69999694824219,78.69999694824219,
20833784,20833785,0,44178374,secondary,2,,True,False,12.890999669406435,50.0,0.9281519761972634,50,L 143,"LINESTRING (6.6425052 49.748499, 6.6425358 49.7484275, 6.6425543 49.7483875)",,yes,,,,143.0,0.016570466322207877,,,,,0,,,,,0,1,cell_9_4,78.69999694824219,78.69999694824219,
20833785,20834540,0,"[904660082, 47048340]",tertiary,1,Spitzmühle,True,False,157.63761775201246,40.0,14.187385597681121,"['50', '30']",,"LINESTRING (6.6425543 49.7483875, 6.6425586 49.7483158, 6.6425681 49.7482766, 6.6425842 49.7482401, 6.6426314 49.7481557, 6.6427639 49.7479451, 6.6429154 49.7477359, 6.6432111 49.7473215, 6.6432574 49.747243, 6.6432981 49.7471549, 6.6433221 49.7471106, 6.6433562 49.747076)",,,,,,145.5,0.016918467924505506,,,,,0,,,,,0,1,cell_9_4,78.69999694824219,78.69999694824219,
20833785,20833787,0,"[44180553, 550480467]",secondary,"['1', '2']",,True,False,60.166522856902326,50.0,4.331989645696968,50,L 143,"LINESTRING (6.6425543 49.7483875, 6.6426256 49.7483268, 6.6426552 49.7483054, 6.6426883 49.748287, 6.6427277 49.7482682, 6.6427749 49.7482489, 6.6428165 49.7482367, 6.6428661 49.7482241, 6.6429154 49.7482172, 6.6429644 49.7482164, 6.643024 49.7482232, 6.6431046 49.7482377, 6.6431697 49.7482476, 6.6432835 49.7482653)",,,,,,145.5,0.016948169979440438,,,,,0,,,,,0,1,cell_9_4,78.69999694824219,78.69999694824219,
20833787,20833779,0,6073376,secondary,1,,True,False,48.48009427801218,50.0,3.4905667880168774,50,L 143,"LINESTRING (6.6432835 49.7482653, 6.6434195 49.7482967, 6.6435871 49.7483438, 6.6436778 49.748356, 6.6437579 49.7483602, 6.6439324 49.7483572)",,,,,,148.0,0.017631687847541135,,,,,0,,,,,0,1,cell_9_4,78.69999694824219,78.69999694824219,
20833787,20833780,0,44178373,secondary,2,,True,False,37.583671818907845,50.0,2.706024370961365,50,L 143,"LINESTRING (6.6432835 49.7482653, 6.6433506 49.7482972, 6.6434052 49.7483418, 6.6434381 49.7483756, 6.6434643 49.7484075, 6.6434891 49.7484447, 6.6435085 49.7484826, 6.6435346 49.7485514)",,,,,,146.5,0.017441808193472897,,,,,0,,,,,0,1,cell_9_4,78.69999694824219,78.69999694824219,
20833787,20833781,0,509810522,secondary,2,,True,False,47.91350995848795,50.0,3.4497727170111325,50,L 143,"LINESTRING (6.6432835 49.7482653, 6.6433076 49.7483443, 6.6433394 49.748402, 6.6433865 49.7484789, 6.6434029 49.7485191, 6.6434063 49.7485397, 6.6434063 49.7485511, 6.6434087 49.748577, 6.6434076 49.7486056, 6.6434035 49.7486373, 6.6433862 49.7486823)",,,,,,146.5,0.017358874990038797,,,,,0,,,,,0,1,cell_9_4,78.69999694824219,78.69999694824219,
20833790,20909530,0,5583923,secondary,2,Ostallee,True,False,148.93785882157752,50.0,10.723525835153582,50,L 145,"LINESTRING (6.6439913 49.7504129, 6.644113 49.7505446, 6.6441233 49.7505558, 6.6442266 49.7506665, 6.6443168 49.7507671, 6.6443274 49.7507791, 6.6443778 49.7508356, 6.6445136 49.7509938, 6.6445905 49.7510931, 6.6447097 49.751247, 6.6449759 49.7515908)",,,,,,145.0,0.017993274567394395,,,,,0,,,,,0,1,cell_10_5,78.69999694824219,78.69999694824219,
20833799,130518145,0,13883181,secondary,2,,True,False,139.17863376027304,50.0,10.02086163073966,50,L 145,"LINESTRING (6.6435261 49.7499935, 6.6434675 49.7497009, 6.6434274 49.7495602, 6.6434106 49.7495032, 6.6433826 49.7494531, 6.6433576 49.7494148, 6.6433223 49.7493706, 6.6432913 49.7493401, 6.6432566 49.7493072, 6.643186 49.7492502, 6.6431079 49.7491963, 6.6430432 49.7491613, 6.6429686 49.749126, 6.6428588 49.7490972, 6.6428162 49.7490853, 6.6425701 49.7490343)",,,,,,144.0,0.01695743141725273,,,,,0,,,,,0,1,cell_9_4,78.69999694824219,78.69999694824219,
20833799,20833782,0,175278408,secondary,2,Weimarer Allee,True,False,130.75389840455824,50.0,9.414280685128196,50,L 145,"LINESTRING (6.6435261 49.7499935, 6.6435245 49.7496394, 6.6435079 49.7494806, 6.6434683 49.7494018, 6.6434194 49.7493259, 6.6433556 49.7492571, 6.6433211 49.7492252, 6.6432798 49.7491903, 6.643172 49.7491211, 6.6431124 49.7490914, 6.6430271 49.7490517, 6.6429641 49.749024, 6.6428744 49.7489838)",,,,,,144.0,0.017111657947080448,,,,,0,,,,,0,1,cell_9_4,78.69999694824219,78.69999694824219,
20833802,318305756,0,13994950,secondary,2,Weimarer Allee,True,False,11.897642624028446,48.05084745762712,0.8913789394510201,,L 145,"LINESTRING (6.6462625 49.7536988, 6.6462241 49.7536334, 6.646204 49.7535987)",,,,,,143.0,0.017151978412691428,,,,,0,,,,,0,1,cell_10_5,78.69999694824219,78.69999694824219,
20833802,315003663,0,28950609,residential,1,Mustorstraße,True,False,18.331017384708915,33.595391008689084,1.9643070255644313,,,"LINESTRING (6.6462625 49.7536988, 6.6462201 49.7537096, 6.646159 49.7537265, 6.6461101 49.7537417, 6.6460321 49.7537692)",,,,,,142.0,0.017035510545690975,,,,,0,,,,,0,1,cell_10_5,78.69999694824219,78.69999694824219,
20833853,3364354803,0,740847495,secondary,2,Avelsbacher Straße,False,False,30.440706611495898,50.0,2.1917308760277048,50,L 144,"LINESTRING (6.6677013 49.7635988, 6.667447 49.7636048, 6.6672777 49.7636073)",,,,,,153.0,0.011357791347503754,,,,,0,,,,,0,1,cell_12_6,78.69999694824219,78.69999694824219,
20833853,9588386621,0,747397780,residential,1,Domänenstraße,True,False,26.512710511675575,30.0,3.181525261401069,30,,"LINESTRING (6.6677013 49.7635988, 6.6675787 49.7635541, 6.6674661 49.7634982, 6.6674047 49.763459)",,,,,,153.5,0.011440735745296346,,,,,0,,,,,0,1,cell_12_6,78.69999694824219,78.69999694824219,
20833853,9588383707,0,"[1041496024, 1041496025]",secondary,3,Avelsbacher Straße,False,True,66.37193342859321,50.0,4.778779206858712,50,,"LINESTRING (6.6677013 49.7635988, 6.6678761 49.7636015, 6.668044 49.7635957, 6.668211 49.7635838, 6.6682673 49.763579, 6.6683072 49.7635727, 6.6683397 49.7635675, 6.6684209 49.7635534, 6.6684779 49.7635409, 6.6685268 49.7635283, 6.6686016 49.7635025)",,,,,,153.5,0.011510248895663953,,,,,0,,,,,0,1,cell_12_6,78.69999694824219,78.69999694824219,
20833878,247329186,0,14297237,secondary,1,Kohlenstraße,True,False,54.07236232721412,50.0,3.893210087559417,50,L 144,"LINESTRING (6.6835031 49.7521293, 6.6834962 49.7521397, 6.6834889 49.7521536, 6.6834828 49.7521657, 6.6834768 49.7521829, 6.6834731 49.7522011, 6.6834715 49.7522252, 6.6834727 49.7523555, 6.683464 49.7524008, 6.6834501 49.7524566, 6.6834265 49.7525048, 6.6833577 49.7525993)",2.5,,,,,254.0,0.025156349361807395,,,,,0,,,,,0,1,cell_14_5,78.69999694824219,78.69999694824219,
20833878,20833879,0,1445317005,secondary,,Kohlenstraße,True,False,12.360577732722188,50.0,0.8899615967559976,50,L 144,"LINESTRING (6.6835031 49.7521293, 6.6834796 49.752134, 6.6834556 49.7521373, 6.6834311 49.752139, 6.6834065 49.7521391, 6.6833821 49.7521377, 6.6833579 49.7521348, 6.6833343 49.7521304)",3,,roundabout,,,255.0,0.0253874389334085,,,,,0,,,,,0,1,cell_14_5,78.69999694824219,78.69999694824219,
20833879,9588526351,0,6073392,secondary,,Kohlenstraße,True,False,25.980538001660094,50.0,1.8705987361195269,50,L 144,"LINESTRING (6.6833343 49.7521304, 6.6833119 49.7521246, 6.6832905 49.7521174, 6.6832702 49.752109, 6.6832513 49.7520993, 6.6832339 49.7520885, 6.6832182 49.7520767, 6.6832043 49.752064, 6.6831924 49.7520505, 6.6831825 49.7520363, 6.6831748 49.7520215, 6.6831693 49.7520063, 6.6831661 49.7519909, 6.6831652 49.7519753, 6.6831666 49.7519598, 6.6831703 49.7519444)",3,,roundabout,,,255.5,0.02545810971596732,,,,,0,,,,,0,1,cell_14_5,78.69999694824219,78.69999694824219,
20833880,9588526379,0,1445317003,secondary,,Kohlenstraße,True,False,21.217941303663068,50.0,1.527691773863741,50,L 144,"LINESTRING (6.6832637 49.7518482, 6.6832839 49.7518392, 6.6833054 49.7518315, 6.683328 49.7518251, 6.6833515 49.7518203, 6.6833755 49.7518169, 6.6834 49.7518151, 6.6834246 49.7518149, 6.6834491 49.7518162, 6.6834733 49.751819, 6.683497 49.7518234, 6.6835199 49.7518292, 6.6835418 49.7518365)",3,,roundabout,,,256.0,0.025670615516326933,,,,,0,,,,,0,1,cell_14_5,78.69999694824219,78.69999694824219,
20833883,5014424859,0,"[512869161, 512869162, 22957500, 512869164]",secondary,"['4', '3']",Kohlenstraße,False,False,103.09492644102616,48.05084745762712,7.723937346057832,,L 144,"LINESTRING (6.6841104 49.7516616, 6.6841655 49.7516287, 6.6842789 49.7515467, 6.6843787 49.7514609, 6.684607 49.7512643, 6.6847061 49.7511791, 6.684836 49.7510592, 6.6849827 49.750927)",,,,,,256.0,0.026356095565280006,,,,,0,,,,,0,1,cell_14_5,78.69999694824219,78.69999694824219,
20833883,9588526386,0,388705583,secondary,1,Kohlenstraße,True,False,46.4707219838399,50.0,3.345891982836473,50,L 144,"LINESTRING (6.6841104 49.7516616, 6.6839764 49.7517782, 6.6837763 49.7518648, 6.68374 49.7518796, 6.6837242 49.7518878, 6.6837085 49.7518969, 6.6836997 49.7519038, 6.6836867 49.7519173, 6.6836753 49.7519331, 6.6836644 49.7519522)",2.5,,,,,255.5,0.025767053740629646,,,,,0,,,,,0,1,cell_14_5,78.69999694824219,78.69999694824219,
20833888,3501606539,0,343291760,secondary,2,Kohlenstraße,False,False,16.081729301539102,50.0,1.1578845097108155,50,L 144,"LINESTRING (6.6916461 49.7444947, 6.6917494 49.7443664)",,,,,,272.5,0.033892091324098775,,,,,0,,,,,0,1,cell_15_4,78.69999694824219,78.69999694824219,
20833888,9588488833,0,"[146782328, 48289916, 6073583]",secondary,"['2', '3']",Kohlenstraße,False,True,182.282748979926,50.0,13.124357926554673,50,L 144,"LINESTRING (6.6916461 49.7444947, 6.6915746 49.7445846, 6.6911701 49.7450545, 6.6911158 49.7451082, 6.6909562 49.7452622, 6.6907364 49.7454764, 6.6904569 49.7457491, 6.6903143 49.7458883)",,yes,,,,268.0,0.03306333898921833,,,,,0,,,,,0,1,cell_15_4,78.69999694824219,78.69999694824219,
20833888,3501606554,0,1445230828,unclassified,,,True,False,23.819824893095458,47.53488372093023,1.8039671690074253,,,"LINESTRING (6.6916461 49.7444947, 6.6916045 49.7444007, 6.6915341 49.7443323, 6.6915065 49.744303)",,,,,,272.5,0.03391151432040596,,,,,0,,,,,0,1,cell_15_4,78.69999694824219,78.69999694824219,
20833910,282041340,0,25858239,residential,,Olewiger Straße,True,False,103.23704277905644,30.0,12.388445133486773,30,,"LINESTRING (6.6699835 49.7417093, 6.6698917 49.7416913, 6.669813 49.7416867, 6.6697729 49.7416797, 6.6697301 49.7416751, 6.6696419 49.7416741, 6.6695261 49.7416789, 6.6694682 49.7416864, 6.6694014 49.7416977, 6.6692805 49.7417218, 6.6692329 49.7417321, 6.6692328 49.741733, 6.6692084 49.7417365, 6.6691659 49.7417391, 6.6691473 49.7417384, 6.6691252 49.7417388, 6.6690962 49.741743, 6.6689461 49.7417783, 6.6687878 49.7418155, 6.6686246 49.7418516, 6.6685981 49.7418564)",,,,,,163.5,0.03319930968726316,,,,,0,,,,,0,1,cell_12_4,78.69999694824219,78.69999694824219,
20833910,4580723688,0,"[462709996, 462709998]",secondary,3,Hunsrückstraße,False,True,164.60428722768665,50.0,11.85150868039344,50,L 143,"LINESTRING (6.6699835 49.7417093, 6.6700108 49.741686, 6.6701111 49.7416103, 6.6701457 49.7415863, 6.6701918 49.7415601, 6.6702812 49.7415172, 6.6703799 49.7414768, 6.6704608 49.7414476, 6.6705479 49.7414166, 6.6712334 49.7412238, 6.6714742 49.741159, 6.6715315 49.7411437, 6.671586 49.7411308, 6.6716385 49.7411189, 6.6717044 49.7411045, 6.6717782 49.7410904, 6.6718415 49.7410797, 6.6719124 49.7410697, 6.671958 49.7410644, 6.6720011 49.7410593)",,,,,,169.5,0.03385080253658736,,,,,0,,,,,0,1,cell_12_4,78.69999694824219,78.69999694824219,
20833910,5289721787,0,549173937,secondary,2,Riesling-Weinstraße,False,False,85.10788546495967,50.0,6.127767753477096,50,L 143,"LINESTRING (6.6699835 49.7417093, 6.669943 49.7417133, 6.6699086 49.7417219, 6.6697933 49.7418427, 6.6696676 49.7419931, 6.6694038 49.7423574)",,,,,,168.0,0.033011807690827795,,,,,0,,,,,0,1,cell_12_4,78.69999694824219,78.69999694824219,
20833910,5289721787,1,1341778571,secondary,2,Riesling-Weinstraße,False,True,84.38118374397095,50.0,6.075445229565909,50,L 143,"LINESTRING (6.6699835 49.7417093, 6.669994 49.741732, 6.6699922 49.7417511, 6.6698821 49.7418712, 6.6698601 49.7418954, 6.6697699 49.7420003, 6.6695757 49.7421906, 6.6694038 49.7423574)",,,,,,168.0,0.033011807690827795,,,,,0,,,,,0,1,cell_12_4,78.69999694824219,78.69999694824219,
20833912,2604850303,0,384339892,secondary,2,Nordallee,True,False,22.783598065897,50.0,1.6404190607445839,50,,"LINESTRING (6.642082 49.7606792, 6.6423498 49.7605694)",,,,,,135.0,0.009102642266061538,,,,,0,,,,,0,1,cell_9_6,86.80000305175781,86.80000305175781,
20833912,247373153,0,10655442,secondary,3,Nordallee,False,False,59.34040383952934,50.0,4.272509076446112,50,,"LINESTRING (6.642082 49.7606792, 6.6419115 49.7607314, 6.6415915 49.7608295, 6.6413335 49.760905)",,,,,,135.5,0.008706959347179745,,,,,0,,,,,0,1,cell_9_6,86.80000305175781,86.80000305175781,
20833915,3307821765,0,5583917,secondary,2,Lindenstraße,True,False,13.871263495070458,48.05084745762712,1.0392438682021041,,,"LINESTRING (6.6379458 49.7616149, 6.6378827 49.7617328)",,,,,,133.0,0.005907702675711841,,,,,0,medium,0.01,100.0,,1,0,cell_9_6,86.80000305175781,86.80000305175781,
20833915,2897253810,0,286085869,secondary,2,Nordallee,True,False,25.074806963592604,50.0,1.8053861013786676,50,,"LINESTRING (6.6379458 49.7616149, 6.638071 49.7616135, 6.6382944 49.7616041)",,,,,,133.0,0.006078716252132535,,,,,0,medium,0.01,100.0,,1,0,cell_9_6,86.80000305175781,86.80000305175781,
20833916,3310626162,0,"[315143431, 548574319]",secondary,"['4', '2']",Lindenstraße,True,False,139.51821602535475,50.0,10.045311553825542,50,,"LINESTRING (6.6368609 49.7626325, 6.6364649 49.7629591, 6.6360769 49.7632289, 6.6358278 49.7634021, 6.6357989 49.7634266, 6.6356162 49.7635935)",,,,,,131.5,0.003766722855343527,,,,,0,medium,0.01,100.0,,1,0,cell_9_6,86.80000305175781,86.80000305175781,
20833918,20834107,0,5583927,primary,4,Georg-Schmitt-Platz,True,False,42.34903192699538,50.0,3.0491302987436675,50,B 49,"LINESTRING (6.6350366 49.7638269, 6.6347222 49.7637586, 6.6344802 49.763701)",,,,,,131.0,0.0024153404167846218,,,,,0,medium,0.01,100.0,,1,0,cell_8_6,86.80000305175781,86.80000305175781,
20833928,89991463,0,19801430,unclassified,2,Castelforte-Straße,True,False,12.446080296033006,50.0,0.8961177813143766,50,,"LINESTRING (6.6591772 49.7721814, 6.6592179 49.7720726)",,,,,,130.0,0.0016880880733710062,,,,,0,medium,0.01,100.0,,1,0,cell_11_7,74.4000015258789,74.4000015258789,
20833928,731226365,0,"[5583919, 339550968, 313972820, 313972823, 313972824, 339550971]",primary,"['2', '3']",Zurmaiener Straße,True,False,373.56979687083964,50.0,26.897025374700455,50,B 49,"LINESTRING (6.6591772 49.7721814, 6.6589411 49.7721377, 6.6587656 49.7721052, 6.6583189 49.7720171, 6.6577786 49.7719275, 6.6573198 49.7718475, 6.6569103 49.7717854, 6.6566843 49.7717486, 6.6565764 49.771731, 6.656364 49.7716964, 6.6562662 49.7716813, 6.6561292 49.7716608, 6.6550539 49.7714801, 6.6542893 49.7713599, 6.6542179 49.7713487, 6.6541436 49.7713359)",,,,,,130.5,0.001678172267643479,,,,,0,medium,0.01,100.0,,1,0,cell_11_7,74.4000015258789,74.4000015258789,
20833929,277264567,0,"[313972816, 44841738]",primary,3,Zurmaiener Straße,True,False,261.20559430203116,50.0,18.806802789746246,50,B 49,"LINESTRING (6.6628426 49.772686, 6.6623274 49.7726398, 6.6619011 49.7725829, 6.6612762 49.7724964, 6.6606816 49.772416, 6.6600417 49.7723153, 6.6594523 49.772225, 6.6594125 49.7722188, 6.6592858 49.7722001)",,,,,,130.5,0.0016543502557552494,,,,,0,medium,0.01,100.0,,1,0,cell_11_7,74.4000015258789,74.4000015258789,
20833954,9588526348,0,1041512477,residential,,Robert-Schuman-Allee,True,False,38.994884499536404,50.0,2.8076316839666213,50,,"LINESTRING (6.6777891 49.7497547, 6.677765 49.7497824, 6.6777325 49.7498062, 6.6776223 49.7498529, 6.6774981 49.7499107, 6.6773628 49.7499654)",,,,,,257.0,0.02658043550996325,,,,,0,,,,,0,1,cell_13_5,78.69999694824219,78.69999694824219,
20833954,979486510,0,"[33275446, 1041512478]",residential,"['2', '3']",Robert-Schuman-Allee,False,False,314.1244571058076,50.0,22.61696091161815,50,,"LINESTRING (6.6777891 49.7497547, 6.6778656 49.7497348, 6.6779072 49.7497261, 6.6779474 49.7497174, 6.6780105 49.7497073, 6.6780866 49.7496988, 6.6781668 49.7496938, 6.6782469 49.7496919, 6.6783443 49.7496955, 6.6784074 49.7497018, 6.6784677 49.74971, 6.6785247 49.7497178, 6.6785857 49.74973, 6.6786541 49.7497464, 6.6787091 49.7497607, 6.6787696 49.7497797, 6.678802 49.7497915, 6.6788335 49.7498046, 6.6789284 49.7498483, 6.6790267 49.7498951, 6.6792291 49.7499964, 6.6793217 49.7500431, 6.6795578 49.750159, 6.6798141 49.7502849, 6.679881 49.7503175, 6.680304 49.7505235, 6.6812264 49.7509808, 6.6814394 49.7510928)",,,,,,259.5,0.026446735709665173,,,,,0,,,,,0,1,cell_13_5,78.69999694824219,78.69999694824219,
20833956,292635514,0,43946600,residential,3,Robert-Schuman-Allee,False,False,8.599418002411031,50.0,0.6191580961735943,50,,"LINESTRING (6.6770944 49.7504108, 6.6771321 49.7503374)",,,,,,255.0,0.02598014195019914,,,,,0,,,,,0,1,cell_13_5,78.69999694824219,78.69999694824219,
20833956,20833958,0,6073399,residential,2,Behringstraße,True,False,31.60709401474844,50.0,2.275710769061888,50,,"LINESTRING (6.6770944 49.7504108, 6.6770316 49.7504159, 6.6767924 49.7504202, 6.6766552 49.7504243)",,,,,,254.0,0.02588989115496332,,,,,0,,,,,0,1,cell_13_5,78.69999694824219,78.69999694824219,
20833956,9588526325,0,1041512475,residential,,Robert-Schuman-Allee,True,False,52.93241042796703,50.0,3.811133550813626,50,,"LINESTRING (6.6770944 49.7504108, 6.6771099 49.7504639, 6.6771031 49.7505388, 6.6770765 49.7506171, 6.6770544 49.750677, 6.6770295 49.7507504, 6.6769451 49.7508685)",3,,,,,254.5,0.025700987179446737,,,,,0,,,,,0,1,cell_13_5,78.69999694824219,78.69999694824219,
20833958,292635505,0,44199771,residential,2,Behringstraße,False,False,9.762307368194929,50.0,0.7028861305100349,50,,"LINESTRING (6.6766552 49.7504243, 6.6766489 49.7503366)",,,,,,253.0,0.025881899886958097,,,,,0,,,,,0,1,cell_13_5,78.69999694824219,78.69999694824219,
20833958,9437386412,0,"[43950568, 823710349]",residential,2,Behringstraße,False,False,81.70149355395523,50.0,5.882507535884777,50,,"LINESTRING (6.6766552 49.7504243, 6.6766525 49.7505561, 6.6766425 49.7506817, 6.6766377 49.7507252, 6.6766216 49.7508237, 6.6766032 49.750925, 6.6765795 49.7510049, 6.6765672 49.7510443, 6.6765499 49.7510825, 6.6765184 49.7511079, 6.6764798 49.7511374)",,,,,,252.0,0.025472726948339665,,,,,0,,,,,0,1,cell_13_5,78.69999694824219,78.69999694824219,
20834066,60387828,0,"[30882836, 9875078]",primary_link,1,,True,False,241.3228157809505,50.0,17.375242736228437,50,,"LINESTRING (6.6284621 49.7408459, 6.6284001 49.7405989, 6.6283914 49.7397889, 6.6283853 49.739523, 6.6283688 49.7394821, 6.6283423 49.7394407, 6.6283047 49.739411, 6.6282421 49.7393737, 6.6282025 49.7393629, 6.6281569 49.7393536, 6.6280724 49.7393505, 6.6279758 49.7393497, 6.6275936 49.7393503, 6.6274173 49.7393468, 6.6273083 49.7393367, 6.6272238 49.739326)",,yes,,,,127.5,0.0009502390074968196,high,0.1,10.0,,1,medium,0.01,100.0,,1,0,cell_8_3,94.10000610351562,94.10000610351562,
20834066,2824236812,0,"[356468080, 13883009, 793427598]",primary,"['2', '3']",Pacelliufer,True,False,247.8354489589342,50.0,17.844152325043265,50,B 49,"LINESTRING (6.6284621 49.7408459, 6.6285009 49.7404361, 6.628521 49.7398892, 6.6285064 49.7393915, 6.6284971 49.7390772, 6.6284687 49.7386185)",,,,,,129.0,0.0015741622469569643,high,0.1,10.0,,1,medium,0.01,100.0,,1,0,cell_8_3,94.10000610351562,94.10000610351562,
